text_id,clause,answer,evidence,justification
authority_00414,X_equality,1,"Os planos nacionalistas de Le Pen fariam inevitavelmente a economia de França e da UE cair, além de desestabilizar politicamente toda a região europeia","The text expresses concern about the negative consequences of nationalist policies, implying unequal treatment and political instability."
authority_00414,X_proportionality,0,,"The text does not raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00414,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00414,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00414,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00414,A_assess_authority,0,,"The text does not directly evaluate Le Pen's authority or fitness as a leader in a power role, but rather predicts the negative consequences of her nationalist plans."
authority_00415,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00415,X_equality,1,Tais ensinamentos podem ameaçar diretamente a coesão e a eficácia dos nossos Serviços Uniformizados.,"The text expresses concern about teaching that the country is fundamentally racist, which relates to group-based discrimination."
authority_00415,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00415,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal; it focuses on teaching against racism and mentions past incidents but does not directly address loyalty or betrayal.
authority_00415,A_order_stance,0,,"The text does not explicitly take a stance on obedience, deference, or social order."
authority_00415,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00415,A_assess_authority,0,,"The text does not explicitly evaluate an authority, leader, institution, or contender for power in its power role, but rather references general statements and historical events without directly judging power roles."
authority_00416,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as described in the question."
authority_00416,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00416,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00416,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00416,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00416,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values, either upholding or rejecting them."
authority_00416,A_assess_authority,0,,"The text does not explicitly evaluate the authority or power role of the mentioned leaders or parties, but rather discusses general voter behavior and political issues."
authority_00417,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, politician, government, police, court, military, employer, boss, parent, elder, teacher, law, rule, institution, tradition, religious authority, candidate, collective authority, or the establishment."
authority_00417,X_equality,1,"Mas se os eleitores do FN esperavam que ela trouxesse empregos de volta, aumentasse salários e lucros e melhorasse a economia francesa melhor do que conseguiriam sem a UE, ela não vai cumprir.","The text expresses concern about fascist policies and their potential to create a racist state, which constitutes group-based discrimination."
authority_00417,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or someone getting more or less than they deserve."
authority_00417,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00417,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order, either supporting or opposing it."
authority_00417,A_order_values,0,,"The text does not explicitly uphold or reject obedience, hierarchy, tradition, or social order as values."
authority_00417,A_assess_authority,1,"Basicamente, como Hitler.","The text explicitly compares Le Pen to Hitler, judging her as fascist and effective in delivering fascist goals, not economic ones."
authority_00418,D_entity,1,probably only taught not to do things that people with authority (like teachers and parents) get angry,The text explicitly references 'people with authority' such as teachers and parents.
authority_00418,X_equality,0,,"The text discusses the inability of children to think independently due to authority figures' reactions, but does not explicitly raise concerns about group-based discrimination or unequal treatment."
authority_00418,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or someone getting more or less than they deserve."
authority_00418,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00418,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00418,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00418,A_assess_authority,0,,"The text criticizes the education system for teaching children to avoid anger from authority figures rather than critical thinking, but does not directly evaluate a specific authority, leader, institution, or contender for power in its power role."
authority_00419,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00419,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00419,X_proportionality,0,,"The text does not explicitly raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00419,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00419,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00419,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00419,A_assess_authority,0,,"The text does not explicitly evaluate an authority, leader, institution, or power role."
authority_00420,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00420,X_equality,0,,The text does not expressly raise concerns about group-based discrimination or unequal treatment.
authority_00420,X_proportionality,0,,"The text does not expressly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00420,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00420,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00420,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00420,A_assess_authority,0,,"The text does not evaluate the authority or legitimacy of the EU, Macron, or any political leader in their power role."
authority_00421,D_entity,0,,"The text does not explicitly name or refer to a specific authority, leader, or institution such as Macron, government, or establishment."
authority_00421,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00421,X_proportionality,0,,"The text does not raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00421,X_loyalty,0,,The text does not raise a concern about in-group loyalty or betrayal.
authority_00421,A_order_stance,0,,"The text discusses Macron's proposal for stronger border protection and addressing root causes of migration, but does not explicitly take a stance on obedience, deference, or social order."
authority_00421,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00421,A_assess_authority,0,,The text mentions Macron's proposal but does not evaluate his authority or fitness as a leader.
authority_00422,D_entity,0,,"The text does not name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00422,X_equality,1,eles não abusam dos filhos. Arranhar e deixar nódoas negras numa criança nem sequer entra no campo da disciplina parental aceitável.,O texto expressa preocupação com comportamentos abusivos que constituem uma forma de discriminação contra uma identidade étnica.
authority_00422,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00422,X_loyalty,0,,"The text does not expressly raise a concern about in-group loyalty or betrayal toward one's own group, team, side, party, or nation."
authority_00422,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00422,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00422,A_assess_authority,0,,"The text does not evaluate Janice's authority or fitness as a leader or power holder, but rather addresses her abusive behavior toward the speaker's child."
authority_00423,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00423,X_equality,0,,The text expresses personal discomfort with caffeine but does not raise concerns about group-based discrimination or unequal treatment.
authority_00423,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00423,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00423,A_order_stance,0,,"The text expresses personal discomfort but does not take a stance on obedience, deference, or social order."
authority_00423,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00423,A_assess_authority,0,,"The text does not evaluate any authority, leader, institution, or power role."
authority_00424,D_entity,0,,"The text does not mention any authority, authority-holder, or social order as per the given rules."
authority_00424,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00424,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00424,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00424,A_order_stance,0,,"The text does not mention obedience, deference, or social order."
authority_00424,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00424,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role."
authority_00425,D_entity,0,,"The text does not refer to any authority, authority-holder, or social order."
authority_00425,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00425,X_proportionality,0,,"The text does not raise any concern about corruption, nepotism, cheating, or unfair reward."
authority_00425,X_loyalty,0,,The text does not express any concern about in-group loyalty or betrayal.
authority_00425,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00425,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00425,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or power role, but merely expresses a personal recognition of a person from a TV show."
authority_00426,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00426,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00426,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00426,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00426,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00426,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00426,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role."
authority_00427,D_entity,0,,"The text does not mention any authority, leader, or institution."
authority_00427,X_equality,0,,The text does not mention any concern about group-based discrimination or unequal treatment.
authority_00427,X_proportionality,0,,"The text does not raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00427,X_loyalty,0,,The text does not express concern about in-group loyalty or betrayal.
authority_00427,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00427,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00427,A_assess_authority,0,,"The text merely states a rule for the subreddit, not an evaluation of Macron's power role."
authority_00428,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as described in the question."
authority_00428,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00428,X_proportionality,1,Votar por correspondência será um convite aberto à fraude.,The text explicitly raises concern about fraud in mail-in voting.
authority_00428,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00428,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order as it focuses on fraud and distrust in USPS rather than supporting or opposing obedience."
authority_00428,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00428,A_assess_authority,0,,"The text does not explicitly evaluate an authority, leader, institution, or contender for power in its power role, but rather expresses distrust in criminals and postal services."
authority_00429,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as described in the question."
authority_00429,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00429,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00429,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00429,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order as it focuses on refuting beliefs and warns of consequences for defiance, not endorsing obedience or social order."
authority_00429,A_order_values,0,,"The text does not explicitly uphold or reject obedience, hierarchy, tradition, or social order as values."
authority_00429,A_assess_authority,1,minam esta manobra de poder completamente doida,"The text judges the power role of the entity by labeling its actions as crazy, implying a lack of legitimacy or trustworthiness."
authority_00430,D_entity,0,,"The text does not explicitly name or refer to any authority, ruler, leader, or institution as per the given definition."
authority_00430,X_equality,0,,O texto não aborda explicitamente a preocupação com a discriminação ou tratamento desigual de um grupo social.
authority_00430,X_proportionality,0,,"The text does not explicitly raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00430,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00430,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00430,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00430,A_assess_authority,0,,"The text does not explicitly evaluate Macron's authority or power role, but rather criticizes a rhetorical tactic."
authority_00431,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00431,X_equality,0,,The text expresses personal willingness to achieve a goal but does not raise concerns about group-based discrimination or unequal treatment.
authority_00431,X_proportionality,0,,"The text expresses willingness to achieve something but does not raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00431,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00431,A_order_stance,0,,"The text expresses a desire to do what is necessary to achieve a goal but does not explicitly take a stance on obedience, deference, or social order."
authority_00431,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00431,A_assess_authority,0,,"The text expresses personal willingness to achieve a goal, but does not evaluate any authority, leader, institution, or power role."
authority_00432,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00432,X_equality,0,,The text does not express a concern about group-based discrimination or unequal treatment.
authority_00432,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00432,X_loyalty,0,,The text does not express concern about in-group loyalty or betrayal.
authority_00432,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00432,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00432,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role."
authority_00433,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00433,X_equality,1,"É anticlerical no mesmo sentido que Le Pen, porque a Igreja Ortodoxa apoia Putin e os tradicionalistas russos, e é pró-LGBT porque isso funciona como sentimento 'anti-muçulmano' sem o fedor do racismo, comparável a Geert Wilders.","The text explicitly compares the subject to figures known for promoting discriminatory policies, raising concerns about group-based discrimination."
authority_00433,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00433,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00433,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00433,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values, either upholding or rejecting them."
authority_00433,A_assess_authority,1,"É anticlerical no mesmo sentido que Le Pen, porque a Igreja Ortodoxa apoia Putin e os tradicionalistas russos, e é pró-LGBT porque isso funciona como sentimento 'anti-muçulmano' sem o fedor do racismo, comparável a Geert Wilders. Isto é basicamente ""fascismo cor-de-rosa"" no estilo de Milo Yiannopoulos.","The text explicitly evaluates the entity (a political stance) as fascist, using comparative terms and moral judgments about its power role."
authority_00434,D_entity,1,todos de pé para o Meritíssimo Juiz Chick Withdick,"The text explicitly refers to a judge, which is an authority figure in the legal system."
authority_00434,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00434,X_proportionality,0,,"The text does not explicitly raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00434,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00434,A_order_stance,1,todos de pé para o Meritíssimo Juiz Chick Withdick,"The text explicitly calls for standing up to a judge, which supports obedience and deference to authority."
authority_00434,A_order_values,0,,"The provided text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00434,A_assess_authority,0,,The text does not explicitly evaluate the authority or power role of any specific leader or institution.
authority_00435,D_entity,0,,"The text does not mention any authority figure, institution, or social order."
authority_00435,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00435,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00435,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00435,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00435,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00435,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role."
authority_00436,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, politician, official, government, police, court, military, employer, boss, parent, elder, teacher, law, rule, institution, tradition, community order, religious authority, candidate for power, collective authority, or establishment."
authority_00436,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00436,X_proportionality,0,,"The text does not explicitly raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00436,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00436,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00436,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00436,A_assess_authority,0,,"The text does not explicitly evaluate Le Pen's authority or fitness to hold power, but rather questions the purpose of European immunity law."
authority_00437,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, government, or authority-holding entity."
authority_00437,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00437,X_proportionality,0,,"The text does not explicitly raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00437,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00437,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00437,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00437,A_assess_authority,0,,"The text does not explicitly evaluate an authority, leader, institution, or contender for power in its power role."
authority_00438,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00438,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00438,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00438,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00438,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00438,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00438,A_assess_authority,0,,"The text does not evaluate a specific authority, leader, institution, or contender for power in its power role."
authority_00439,D_entity,1,"Por favor, França – vote no Macron. Juntamente com a Alemanha, mostre ao mundo que ainda existem políticos sensatos. Por favor, façam o Reino Unido pagar – bem merecemos por termos sido tão estúpidos.","The text explicitly names and addresses France and Germany as political entities, implying authority over political matters."
authority_00439,X_equality,0,,The text expresses political preferences and national pride but does not raise concerns about group-based discrimination or unequal treatment.
authority_00439,X_proportionality,0,,"The text expresses political preferences and national pride but does not raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00439,X_loyalty,1,Juro a minha lealdade a estes dois belos países. Que se foda o Reino Unido.,The text explicitly expresses loyalty to France and Germany while showing disdain for the United Kingdom.
authority_00439,A_order_stance,0,,"The text expresses criticism of the UK but does not explicitly support or oppose obedience, deference, or social order."
authority_00439,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00439,A_assess_authority,1,"Por favor, França – vote no Macron. Juntamente com a Alemanha, mostre ao mundo que ainda existem políticos sensatos. Por favor, façam o Reino Unido pagar – bem merecemos por termos sido tão estúpidos.",The text evaluates France and Germany as authorities by praising their political sensibility and calling on them to assert power over the UK.
authority_00440,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00440,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00440,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00440,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00440,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00440,A_order_values,0,,"The text does not explicitly evaluate or uphold obedience, hierarchy, tradition, or social order as values."
authority_00440,A_assess_authority,0,,"The text does not explicitly evaluate Melenchon's authority or fitness to lead, but rather dismisses a characterization of him as isolacionista."
authority_00441,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, politician, government, or any other authority as defined in the question."
authority_00441,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00441,X_proportionality,0,,"The text does not explicitly raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00441,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00441,A_order_stance,1,O Trump precisa de invocar o Insurrection Act a 4 de novembro e acabar com todos os BLM riots de uma vez por todas.,"The text explicitly calls for invoking the Insurrection Act to end BLM riots, which supports enforcing social order."
authority_00441,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00441,A_assess_authority,0,,"The text does not explicitly evaluate Trump's authority or fitness as a holder of power, but rather expresses a personal opinion about his proposed action."
authority_00442,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order."
authority_00442,X_equality,0,,The text expresses frustration with lenient treatment of criminals but does not explicitly raise concerns about discrimination or unequal treatment of a social group.
authority_00442,X_proportionality,1,Ela devia ter sido expulsa na primeira vez que roubou.,"The text expresses dissatisfaction with lenient treatment of theft, implying a concern about unfair reward for wrongdoing."
authority_00442,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00442,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00442,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00442,A_assess_authority,0,,"The text does not explicitly evaluate a specific authority, leader, institution, or contender for power in its power role."
authority_00443,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00443,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00443,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00443,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00443,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00443,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00443,A_assess_authority,1,"Se Le Pen fosse eleita, as pessoas que se abstêm partilhariam a culpa.","The text judges the abstention of voters in relation to the potential election of a leader (Le Pen), implying a critique of their power role in enabling her rise."
authority_00444,D_entity,1,LÍDER DO MUNDO LIVRE,"The text explicitly names 'LÍDER DO MUNDO LIVRE', which refers to a leader of the world, fitting the criteria of an authority-holder."
authority_00444,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00444,X_proportionality,0,,"The text does not raise any concern about corruption, nepotism, cheating, or unfair reward."
authority_00444,X_loyalty,0,,The text does not express any concern about in-group loyalty or betrayal.
authority_00444,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00444,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00444,A_assess_authority,0,,The text does not explicitly evaluate the authority or power role of Macron or any specific leader.
authority_00445,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00445,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00445,X_proportionality,0,,"The text does not raise any concern about corruption, nepotism, cheating, or unfair reward."
authority_00445,X_loyalty,0,,The text does not express any concern about in-group loyalty or betrayal.
authority_00445,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00445,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00445,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role."
authority_00446,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, politician, government, or any other authority as defined in the question."
authority_00446,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00446,X_proportionality,0,,"The text does not raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00446,X_loyalty,0,,The text does not express concern about in-group loyalty or betrayal.
authority_00446,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00446,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00446,A_assess_authority,0,,"The text does not evaluate Le Pen's authority or fitness to hold power, but rather makes a claim about the consequences of implementing her policies."
authority_00447,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00447,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00447,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00447,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00447,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00447,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00447,A_assess_authority,0,,"The text does not evaluate the authority or leader's conduct in exercising power, legitimacy, or trustworthiness."
authority_00448,D_entity,0,,"O texto não menciona explicitamente nenhuma autoridade, líder ou instituição."
authority_00448,X_equality,0,,O texto não levanta preocupações sobre discriminação ou tratamento desigual.
authority_00448,X_proportionality,0,,"O texto não levanta explicitamente preocupações sobre corrupção, nepotismo, cheating ou injustiça."
authority_00448,X_loyalty,0,,O texto não expressa explicitamente qualquer preocupação sobre in-group loyalty ou betrayal.
authority_00448,A_order_stance,0,,"O texto não apresenta qualquer posição explícita sobre obediência, deferência ou ordem social."
authority_00448,A_order_values,0,,"O texto não avalia explicitamente a obediência, a hierarquia, a tradição ou a ordem social como valores."
authority_00448,A_assess_authority,0,,"O texto não avalia a autoridade do Macron ou do Hollande no exercício do poder, mas sim sugere uma relação próxima entre eles."
authority_00449,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as described in the question."
authority_00449,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00449,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00449,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00449,A_order_stance,0,,"The text does not explicitly praise or demand obedience to authority, nor does it condemn rioting or disrespect in the manner required by the question."
authority_00449,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values, either upholding or rejecting them."
authority_00449,A_assess_authority,0,,"The text does not evaluate Macron's or Le Pen's authority as power holders, but rather discusses their policies and compares them in a general context."
authority_00450,D_entity,0,,"The text does not name or refer to any authority, ruler, leader, institution, or social order as per the given definition."
authority_00450,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00450,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00450,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00450,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order as defined in the question."
authority_00450,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00450,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role, but rather makes a class-based accusation about not being a bourgeois."
authority_00451,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, government, or authority-holder."
authority_00451,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00451,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00451,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00451,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00451,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values, either upholding or rejecting them."
authority_00451,A_assess_authority,1,teria sido visto como um tirano,"O texto sugere que a recusa em seguir as expectativas das pessoas poderia ser interpretada como tirania, implicando uma avaliação da autoridade do líder no exercício do poder."
